Postnummer,Postort,Kontor,Kontorfrk,Country
56196,LEKERYD,JÖNKÖPING,JKG,Sweden
56230,NORRAHAMMAR,JÖNKÖPING,JKG,Sweden
56231,NORRAHAMMAR,JÖNKÖPING,JKG,Sweden
56232,NORRAHAMMAR,JÖNKÖPING,JKG,Sweden
56233,NORRAHAMMAR,JÖNKÖPING,JKG,Sweden
56240,TABERG,JÖNKÖPING,JKG,Sweden
56241,TABERG,JÖNKÖPING,JKG,Sweden
56242,TABERG,JÖNKÖPING,JKG,Sweden
56250,MÅNSARP,JÖNKÖPING,JKG,Sweden
56291,MÅNSARP,JÖNKÖPING,JKG,Sweden
56331,GRÄNNA,JÖNKÖPING,JKG,Sweden
56332,GRÄNNA,JÖNKÖPING,JKG,Sweden
56391,GRÄNNA,JÖNKÖPING,JKG,Sweden
56392,GRÄNNA,JÖNKÖPING,JKG,Sweden
56393,GRÄNNA,JÖNKÖPING,JKG,Sweden
56394,VISINGSÖ,JÖNKÖPING,JKG,Sweden
56431,BANKERYD,JÖNKÖPING,JKG,Sweden
56432,BANKERYD,JÖNKÖPING,JKG,Sweden
56433,BANKERYD,JÖNKÖPING,JKG,Sweden
56434,BANKERYD,JÖNKÖPING,JKG,Sweden
56435,BANKERYD,JÖNKÖPING,JKG,Sweden
56436,BANKERYD,JÖNKÖPING,JKG,Sweden
56491,BANKERYD,JÖNKÖPING,JKG,Sweden
56531,MULLSJÖ,JÖNKÖPING,JKG,Sweden
56532,MULLSJÖ,JÖNKÖPING,JKG,Sweden
56533,MULLSJÖ,JÖNKÖPING,JKG,Sweden
56534,MULLSJÖ,JÖNKÖPING,JKG,Sweden
56576,BOTTNARYD,JÖNKÖPING,JKG,Sweden
56591,MULLSJÖ,JÖNKÖPING,JKG,Sweden
56592,MULLSJÖ,JÖNKÖPING,JKG,Sweden
56593,MULLSJÖ,JÖNKÖPING,JKG,Sweden
56594,SANDHEM,JÖNKÖPING,JKG,Sweden
56596,BOTTNARYD,JÖNKÖPING,JKG,Sweden
56597,BOTTNARYD,JÖNKÖPING,JKG,Sweden
56631,HABO,JÖNKÖPING,JKG,Sweden
56632,HABO,JÖNKÖPING,JKG,Sweden
56633,HABO,JÖNKÖPING,JKG,Sweden
56634,HABO,JÖNKÖPING,JKG,Sweden
56635,HABO,JÖNKÖPING,JKG,Sweden
56636,HABO,JÖNKÖPING,JKG,Sweden
56637,HABO,JÖNKÖPING,JKG,Sweden
56691,HABO,JÖNKÖPING,JKG,Sweden
56692,HABO,JÖNKÖPING,JKG,Sweden
56693,BRANDSTORP,JÖNKÖPING,JKG,Sweden
56730,VAGGERYD,VÄRNAMO,VMO,Sweden
56731,VAGGERYD,VÄRNAMO,VMO,Sweden
56732,VAGGERYD,VÄRNAMO,VMO,Sweden
56733,VAGGERYD,VÄRNAMO,VMO,Sweden
56791,VAGGERYD,VÄRNAMO,VMO,Sweden
56792,VAGGERYD,VÄRNAMO,VMO,Sweden
56793,HOK,VÄRNAMO,VMO,Sweden
56830,SKILLINGARYD,VÄRNAMO,VMO,Sweden
56831,SKILLINGARYD,VÄRNAMO,VMO,Sweden
56832,SKILLINGARYD,VÄRNAMO,VMO,Sweden
56891,SKILLINGARYD,VÄRNAMO,VMO,Sweden
56892,SKILLINGARYD,VÄRNAMO,VMO,Sweden
56893,SKILLINGARYD,VÄRNAMO,VMO,Sweden
57131,NÄSSJÖ,JÖNKÖPING,JKG,Sweden
57132,NÄSSJÖ,JÖNKÖPING,JKG,Sweden
57133,NÄSSJÖ,JÖNKÖPING,JKG,Sweden
57134,NÄSSJÖ,JÖNKÖPING,JKG,Sweden
57135,NÄSSJÖ,JÖNKÖPING,JKG,Sweden
57136,NÄSSJÖ,JÖNKÖPING,JKG,Sweden
57137,NÄSSJÖ,JÖNKÖPING,JKG,Sweden
57138,NÄSSJÖ,JÖNKÖPING,JKG,Sweden
57139,NÄSSJÖ,JÖNKÖPING,JKG,Sweden
57140,NÄSSJÖ,JÖNKÖPING,JKG,Sweden
57141,NÄSSJÖ,JÖNKÖPING,JKG,Sweden
57142,NÄSSJÖ,JÖNKÖPING,JKG,Sweden
57143,NÄSSJÖ,JÖNKÖPING,JKG,Sweden
57161,BODAFORS,JÖNKÖPING,JKG,Sweden
57162,BODAFORS,JÖNKÖPING,JKG,Sweden
57163,BODAFORS,JÖNKÖPING,JKG,Sweden
57164,SANDSJÖFORS,JÖNKÖPING,JKG,Sweden
57165,GRIMSTORP,JÖNKÖPING,JKG,Sweden
57166,BODAFORS,JÖNKÖPING,JKG,Sweden
57167,BODAFORS,JÖNKÖPING,JKG,Sweden
57168,MALMBÄCK,JÖNKÖPING,JKG,Sweden
57169,MALMBÄCK,JÖNKÖPING,JKG,Sweden
57171,ANNEBERG,JÖNKÖPING,JKG,Sweden
57172,ORMARYD,JÖNKÖPING,JKG,Sweden
57173,STENSJÖN,JÖNKÖPING,JKG,Sweden
57174,ÄNG,JÖNKÖPING,JKG,Sweden
57175,FREDRIKSDAL,JÖNKÖPING,JKG,Sweden
57176,SOLBERGA,JÖNKÖPING,JKG,Sweden
57177,FORSERUM,JÖNKÖPING,JKG,Sweden
57178,FORSERUM,JÖNKÖPING,JKG,Sweden
57191,NÄSSJÖ,JÖNKÖPING,JKG,Sweden
57192,NÄSSJÖ,JÖNKÖPING,JKG,Sweden
57193,NÄSSJÖ,JÖNKÖPING,JKG,Sweden
57194,NÄSSJÖ,JÖNKÖPING,JKG,Sweden
57195,NÄSSJÖ,JÖNKÖPING,JKG,Sweden
57197,FORSERUM,JÖNKÖPING,JKG,Sweden
57230,OSKARSHAMN,HULTSFRED,HLF,Sweden
57231,OSKARSHAMN,HULTSFRED,HLF,Sweden
57232,OSKARSHAMN,HULTSFRED,HLF,Sweden
57235,OSKARSHAMN,HULTSFRED,HLF,Sweden
57236,OSKARSHAMN,HULTSFRED,HLF,Sweden
57237,OSKARSHAMN,HULTSFRED,HLF,Sweden
57240,OSKARSHAMN,HULTSFRED,HLF,Sweden
57241,OSKARSHAMN,HULTSFRED,HLF,Sweden
57242,OSKARSHAMN,HULTSFRED,HLF,Sweden
57250,OSKARSHAMN,HULTSFRED,HLF,Sweden
57251,OSKARSHAMN,HULTSFRED,HLF,Sweden
57255,OSKARSHAMN,HULTSFRED,HLF,Sweden
57256,OSKARSHAMN,HULTSFRED,HLF,Sweden
57257,OSKARSHAMN,HULTSFRED,HLF,Sweden
57258,OSKARSHAMN,HULTSFRED,HLF,Sweden
57260,OSKARSHAMN,HULTSFRED,HLF,Sweden
57261,OSKARSHAMN,HULTSFRED,HLF,Sweden
57262,OSKARSHAMN,HULTSFRED,HLF,Sweden
57263,OSKARSHAMN,HULTSFRED,HLF,Sweden
57273,KRISTDALA,HULTSFRED,HLF,Sweden
57274,PÅSKALLAVIK,HULTSFRED,HLF,Sweden
57275,FIGEHOLM,HULTSFRED,HLF,Sweden
57276,FÅRBO,HULTSFRED,HLF,Sweden
57291,OSKARSHAMN,HULTSFRED,HLF,Sweden
57292,OSKARSHAMN,HULTSFRED,HLF,Sweden
57293,OSKARSHAMN,HULTSFRED,HLF,Sweden
57295,FIGEHOLM,HULTSFRED,HLF,Sweden
57296,FÅRBO,HULTSFRED,HLF,Sweden
57297,KRISTDALA,HULTSFRED,HLF,Sweden
57331,TRANÅS,JÖNKÖPING,JKG,Sweden
57332,TRANÅS,JÖNKÖPING,JKG,Sweden
57333,TRANÅS,JÖNKÖPING,JKG,Sweden
57334,TRANÅS,JÖNKÖPING,JKG,Sweden
57335,TRANÅS,JÖNKÖPING,JKG,Sweden
57336,TRANÅS,JÖNKÖPING,JKG,Sweden
57337,TRANÅS,JÖNKÖPING,JKG,Sweden
57338,TRANÅS,JÖNKÖPING,JKG,Sweden
57339,TRANÅS,JÖNKÖPING,JKG,Sweden
57340,TRANÅS,JÖNKÖPING,JKG,Sweden
57341,TRANÅS,JÖNKÖPING,JKG,Sweden
57342,TRANÅS,JÖNKÖPING,JKG,Sweden
57343,TRANÅS,JÖNKÖPING,JKG,Sweden
57361,SOMMEN,JÖNKÖPING,JKG,Sweden
57373,SUNHULTSBRUNN,JÖNKÖPING,JKG,Sweden
57374,YDRE,JÖNKÖPING,JKG,Sweden
57375,YDRE,JÖNKÖPING,JKG,Sweden
57376,YDRE,JÖNKÖPING,JKG,Sweden
57377,YDRE,JÖNKÖPING,JKG,Sweden
57391,TRANÅS,JÖNKÖPING,JKG,Sweden
57392,TRANÅS,JÖNKÖPING,JKG,Sweden
57393,TRANÅS,JÖNKÖPING,JKG,Sweden
57394,YDRE,JÖNKÖPING,JKG,Sweden
57395,YDRE,JÖNKÖPING,JKG,Sweden
57396,TRANÅS,JÖNKÖPING,JKG,Sweden
57397,TRANÅS,JÖNKÖPING,JKG,Sweden
57398,TRANÅS,JÖNKÖPING,JKG,Sweden
57399,TRANÅS,JÖNKÖPING,JKG,Sweden
57431,VETLANDA,JÖNKÖPING,JKG,Sweden
57432,VETLANDA,JÖNKÖPING,JKG,Sweden
57433,VETLANDA,JÖNKÖPING,JKG,Sweden
57434,VETLANDA,JÖNKÖPING,JKG,Sweden
57435,VETLANDA,JÖNKÖPING,JKG,Sweden
57436,VETLANDA,JÖNKÖPING,JKG,Sweden
57437,VETLANDA,JÖNKÖPING,JKG,Sweden
57438,VETLANDA,JÖNKÖPING,JKG,Sweden
57439,VETLANDA,JÖNKÖPING,JKG,Sweden
57440,VETLANDA,JÖNKÖPING,JKG,Sweden
57441,VETLANDA,JÖNKÖPING,JKG,Sweden
57442,VETLANDA,JÖNKÖPING,JKG,Sweden
57443,VETLANDA,JÖNKÖPING,JKG,Sweden
57450,EKENÄSSJÖN,JÖNKÖPING,JKG,Sweden
57453,HOLSBYBRUNN,JÖNKÖPING,JKG,Sweden
57454,HOLSBYBRUNN,JÖNKÖPING,JKG,Sweden
57455,KVILLSFORS,JÖNKÖPING,JKG,Sweden
57471,MYRESJÖ,JÖNKÖPING,JKG,Sweden
57472,LANDSBRO,JÖNKÖPING,JKG,Sweden
57473,LANDSBRO,JÖNKÖPING,JKG,Sweden
57474,RAMKVILLA,JÖNKÖPING,JKG,Sweden
57475,KORSBERGA,JÖNKÖPING,JKG,Sweden
57476,KORSBERGA,JÖNKÖPING,JKG,Sweden
57491,VETLANDA,JÖNKÖPING,JKG,Sweden
57492,VETLANDA,JÖNKÖPING,JKG,Sweden
57493,VETLANDA,JÖNKÖPING,JKG,Sweden
57494,VETLANDA,JÖNKÖPING,JKG,Sweden
57495,BJÖRKÖBY,JÖNKÖPING,JKG,Sweden
57496,VETLANDA,JÖNKÖPING,JKG,Sweden
57497,VETLANDA,JÖNKÖPING,JKG,Sweden
57498,NYE,JÖNKÖPING,JKG,Sweden
57531,EKSJÖ,JÖNKÖPING,JKG,Sweden
57532,EKSJÖ,JÖNKÖPING,JKG,Sweden
57533,EKSJÖ,JÖNKÖPING,JKG,Sweden
57534,EKSJÖ,JÖNKÖPING,JKG,Sweden
57535,EKSJÖ,JÖNKÖPING,JKG,Sweden
57536,EKSJÖ,JÖNKÖPING,JKG,Sweden
57537,EKSJÖ,JÖNKÖPING,JKG,Sweden
57538,EKSJÖ,JÖNKÖPING,JKG,Sweden
57539,EKSJÖ,JÖNKÖPING,JKG,Sweden
57591,EKSJÖ,JÖNKÖPING,JKG,Sweden
57592,HULT,JÖNKÖPING,JKG,Sweden
57593,EKSJÖ,JÖNKÖPING,JKG,Sweden
57594,EKSJÖ,JÖNKÖPING,JKG,Sweden
57595,EKSJÖ,JÖNKÖPING,JKG,Sweden
57596,EKSJÖ,JÖNKÖPING,JKG,Sweden
57597,INGATORP,HULTSFRED,HLF,Sweden
57598,HJÄLTEVAD,JÖNKÖPING,JKG,Sweden
57599,BRUZAHOLM,JÖNKÖPING,JKG,Sweden
57631,SÄVSJÖ,VÄRNAMO,VMO,Sweden
57632,SÄVSJÖ,VÄRNAMO,VMO,Sweden
57633,SÄVSJÖ,VÄRNAMO,VMO,Sweden
57635,SÄVSJÖ,VÄRNAMO,VMO,Sweden
57636,SÄVSJÖ,VÄRNAMO,VMO,Sweden
57691,SÄVSJÖ,VÄRNAMO,VMO,Sweden
57692,SÄVSJÖ,VÄRNAMO,VMO,Sweden
57693,RÖRVIK,VÄRNAMO,VMO,Sweden
57694,STOCKARYD,VÄRNAMO,VMO,Sweden
57695,STOCKARYD,VÄRNAMO,VMO,Sweden
57696,VRIGSTAD,VÄRNAMO,VMO,Sweden
57697,VRIGSTAD,VÄRNAMO,VMO,Sweden
57730,HULTSFRED,HULTSFRED,HLF,Sweden
57731,HULTSFRED,HULTSFRED,HLF,Sweden
57732,HULTSFRED,HULTSFRED,HLF,Sweden
57733,HULTSFRED,HULTSFRED,HLF,Sweden
57734,HULTSFRED,HULTSFRED,HLF,Sweden
57735,HULTSFRED,HULTSFRED,HLF,Sweden
57736,HULTSFRED,HULTSFRED,HLF,Sweden
57737,HULTSFRED,HULTSFRED,HLF,Sweden
57738,HULTSFRED,HULTSFRED,HLF,Sweden
57739,HULTSFRED,HULTSFRED,HLF,Sweden
57750,SILVERDALEN,HULTSFRED,HLF,Sweden
57751,SILVERDALEN,HULTSFRED,HLF,Sweden
57771,VIRSERUM,HULTSFRED,HLF,Sweden
57772,VIRSERUM,HULTSFRED,HLF,Sweden
57773,MÅLILLA,HULTSFRED,HLF,Sweden
57774,MÅLILLA,HULTSFRED,HLF,Sweden
57775,MÖRLUNDA,HULTSFRED,HLF,Sweden
57776,JÄRNFORSEN,HULTSFRED,HLF,Sweden
57777,JÄRNFORSEN,HULTSFRED,HLF,Sweden
57790,VENA,HULTSFRED,HLF,Sweden
57791,HULTSFRED,HULTSFRED,HLF,Sweden
57792,VENA,HULTSFRED,HLF,Sweden
57793,VENA,HULTSFRED,HLF,Sweden
57794,LÖNNEBERGA,HULTSFRED,HLF,Sweden
57795,VIRSERUM,HULTSFRED,HLF,Sweden
57796,MÅLILLA,HULTSFRED,HLF,Sweden
57797,ROSENFORS,HULTSFRED,HLF,Sweden
57798,MÖRLUNDA,HULTSFRED,HLF,Sweden
57799,PAULISTRÖM,HULTSFRED,HLF,Sweden
57831,ANEBY,JÖNKÖPING,JKG,Sweden
57832,ANEBY,JÖNKÖPING,JKG,Sweden
57833,ANEBY,JÖNKÖPING,JKG,Sweden
57874,FRINNARYD,JÖNKÖPING,JKG,Sweden
57875,FLISBY,JÖNKÖPING,JKG,Sweden
57891,ANEBY,JÖNKÖPING,JKG,Sweden
57892,ANEBY,JÖNKÖPING,JKG,Sweden
57893,ANEBY,JÖNKÖPING,JKG,Sweden
57894,ANEBY,JÖNKÖPING,JKG,Sweden
57895,FLISBY,JÖNKÖPING,JKG,Sweden
57930,HÖGSBY,HULTSFRED,HLF,Sweden
57931,HÖGSBY,HULTSFRED,HLF,Sweden
57932,HÖGSBY,HULTSFRED,HLF,Sweden
57933,HÖGSBY,HULTSFRED,HLF,Sweden
57940,BERGA,HULTSFRED,HLF,Sweden
57971,RUDA,HULTSFRED,HLF,Sweden
57972,FÅGELFORS,HULTSFRED,HLF,Sweden
57990,BERGA,HULTSFRED,HLF,Sweden
57991,BOCKARA,HULTSFRED,HLF,Sweden
57992,HÖGSBY,HULTSFRED,HLF,Sweden
57993,GRÖNSKÅRA,NYBRO,NYB,Sweden
57994,FAGERHULT,NYBRO,NYB,Sweden
57995,RUDA,HULTSFRED,HLF,Sweden
57996,FÅGELFORS,HULTSFRED,HLF,Sweden
58128,LINKÖPING,LINKÖPING,LKG,Sweden
58212,LINKÖPING,LINKÖPING,LKG,Sweden
58213,LINKÖPING,LINKÖPING,LKG,Sweden
58214,LINKÖPING,LINKÖPING,LKG,Sweden
58215,LINKÖPING,LINKÖPING,LKG,Sweden
58216,LINKÖPING,LINKÖPING,LKG,Sweden
58217,LINKÖPING,LINKÖPING,LKG,Sweden
58218,LINKÖPING,LINKÖPING,LKG,Sweden
58219,LINKÖPING,LINKÖPING,LKG,Sweden
58220,LINKÖPING,LINKÖPING,LKG,Sweden
58221,LINKÖPING,LINKÖPING,LKG,Sweden
58222,LINKÖPING,LINKÖPING,LKG,Sweden
58223,LINKÖPING,LINKÖPING,LKG,Sweden
58224,LINKÖPING,LINKÖPING,LKG,Sweden
58225,LINKÖPING,LINKÖPING,LKG,Sweden
58226,LINKÖPING,LINKÖPING,LKG,Sweden
58227,LINKÖPING,LINKÖPING,LKG,Sweden
58228,LINKÖPING,LINKÖPING,LKG,Sweden
58229,LINKÖPING,LINKÖPING,LKG,Sweden
58230,LINKÖPING,LINKÖPING,LKG,Sweden
58231,LINKÖPING,LINKÖPING,LKG,Sweden
58232,LINKÖPING,LINKÖPING,LKG,Sweden
58233,LINKÖPING,LINKÖPING,LKG,Sweden
58234,LINKÖPING,LINKÖPING,LKG,Sweden
58235,LINKÖPING,LINKÖPING,LKG,Sweden
58236,LINKÖPING,LINKÖPING,LKG,Sweden
58237,LINKÖPING,LINKÖPING,LKG,Sweden
58238,LINKÖPING,LINKÖPING,LKG,Sweden
58239,LINKÖPING,LINKÖPING,LKG,Sweden
58240,LINKÖPING,LINKÖPING,LKG,Sweden
58241,LINKÖPING,LINKÖPING,LKG,Sweden
58242,LINKÖPING,LINKÖPING,LKG,Sweden
58243,LINKÖPING,LINKÖPING,LKG,Sweden
58244,LINKÖPING,LINKÖPING,LKG,Sweden
58245,LINKÖPING,LINKÖPING,LKG,Sweden
58246,LINKÖPING,LINKÖPING,LKG,Sweden
58247,LINKÖPING,LINKÖPING,LKG,Sweden
58248,LINKÖPING,LINKÖPING,LKG,Sweden
58249,LINKÖPING,LINKÖPING,LKG,Sweden
58252,LINKÖPING,LINKÖPING,LKG,Sweden
58253,LINKÖPING,LINKÖPING,LKG,Sweden
58254,LINKÖPING,LINKÖPING,LKG,Sweden
58255,LINKÖPING,LINKÖPING,LKG,Sweden
58256,LINKÖPING,LINKÖPING,LKG,Sweden
58272,LINKÖPING,LINKÖPING,LKG,Sweden
58273,LINKÖPING,LINKÖPING,LKG,Sweden
58274,LINKÖPING,LINKÖPING,LKG,Sweden
58275,LINKÖPING,LINKÖPING,LKG,Sweden
58276,LINKÖPING,LINKÖPING,LKG,Sweden
58277,LINKÖPING,LINKÖPING,LKG,Sweden
58278,LINKÖPING,LINKÖPING,LKG,Sweden
58328,LINKÖPING,LINKÖPING,LKG,Sweden
58329,LINKÖPING,LINKÖPING,LKG,Sweden
58330,LINKÖPING,LINKÖPING,LKG,Sweden
58331,LINKÖPING,LINKÖPING,LKG,Sweden
58332,LINKÖPING,LINKÖPING,LKG,Sweden
58333,LINKÖPING,LINKÖPING,LKG,Sweden
58334,LINKÖPING,LINKÖPING,LKG,Sweden
58335,LINKÖPING,LINKÖPING,LKG,Sweden
58336,LINKÖPING,LINKÖPING,LKG,Sweden
58337,LINKÖPING,LINKÖPING,LKG,Sweden
58338,LINKÖPING,LINKÖPING,LKG,Sweden
58360,GAMMALKIL,LINKÖPING,LKG,Sweden
58371,VIKINGSTAD,LINKÖPING,LKG,Sweden
58372,VIKINGSTAD,LINKÖPING,LKG,Sweden
58391,VIKINGSTAD,LINKÖPING,LKG,Sweden
58392,VIKINGSTAD,LINKÖPING,LKG,Sweden
58393,VIKINGSTAD,LINKÖPING,LKG,Sweden
58394,NYKIL,LINKÖPING,LKG,Sweden
58422,LINKÖPING,LINKÖPING,LKG,Sweden
58431,LINKÖPING,LINKÖPING,LKG,Sweden
58432,LINKÖPING,LINKÖPING,LKG,Sweden
58434,LINKÖPING,LINKÖPING,LKG,Sweden
58435,LINKÖPING,LINKÖPING,LKG,Sweden
58436,LINKÖPING,LINKÖPING,LKG,Sweden
58437,LINKÖPING,LINKÖPING,LKG,Sweden
58439,LINKÖPING,LINKÖPING,LKG,Sweden
58561,LINGHEM,LINKÖPING,LKG,Sweden
58562,LINGHEM,LINKÖPING,LKG,Sweden
58563,LINGHEM,LINKÖPING,LKG,Sweden
58564,LINGHEM,LINKÖPING,LKG,Sweden
58565,LINGHEM,LINKÖPING,LKG,Sweden
58571,LJUNGSBRO,LINKÖPING,LKG,Sweden
58572,LJUNGSBRO,LINKÖPING,LKG,Sweden
58573,LJUNGSBRO,LINKÖPING,LKG,Sweden
58574,LJUNGSBRO,LINKÖPING,LKG,Sweden
58575,LJUNGSBRO,LINKÖPING,LKG,Sweden
58576,VRETA KLOSTER,LINKÖPING,LKG,Sweden
58577,VRETA KLOSTER,LINKÖPING,LKG,Sweden
58578,VRETA KLOSTER,LINKÖPING,LKG,Sweden
58591,LINKÖPING,LINKÖPING,LKG,Sweden
58592,LINKÖPING,LINKÖPING,LKG,Sweden
58593,LINKÖPING,LINKÖPING,LKG,Sweden
58594,LINKÖPING,LINKÖPING,LKG,Sweden
58595,LINKÖPING,LINKÖPING,LKG,Sweden
58596,LINKÖPING,LINKÖPING,LKG,Sweden
58597,LINKÖPING,LINKÖPING,LKG,Sweden
58598,LINKÖPING,LINKÖPING,LKG,Sweden
58599,LINKÖPING,LINKÖPING,LKG,Sweden
58642,LINKÖPING,LINKÖPING,LKG,Sweden
58643,LINKÖPING,LINKÖPING,LKG,Sweden
58644,LINKÖPING,LINKÖPING,LKG,Sweden
58645,LINKÖPING,LINKÖPING,LKG,Sweden
58646,LINKÖPING,LINKÖPING,LKG,Sweden
58647,LINKÖPING,LINKÖPING,LKG,Sweden
58648,LINKÖPING,LINKÖPING,LKG,Sweden
58649,LINKÖPING,LINKÖPING,LKG,Sweden
58662,LINKÖPING,LINKÖPING,LKG,Sweden
58663,LINKÖPING,LINKÖPING,LKG,Sweden
58665,LINKÖPING,LINKÖPING,LKG,Sweden
58666,LINKÖPING,LINKÖPING,LKG,Sweden
58723,LINKÖPING,LINKÖPING,LKG,Sweden
58724,LINKÖPING,LINKÖPING,LKG,Sweden
58725,LINKÖPING,LINKÖPING,LKG,Sweden
58726,LINKÖPING,LINKÖPING,LKG,Sweden
58727,LINKÖPING,LINKÖPING,LKG,Sweden
58729,LINKÖPING,LINKÖPING,LKG,Sweden
58731,LINKÖPING,LINKÖPING,LKG,Sweden
58732,LINKÖPING,LINKÖPING,LKG,Sweden
58733,LINKÖPING,LINKÖPING,LKG,Sweden
58734,LINKÖPING,LINKÖPING,LKG,Sweden
58735,LINKÖPING,LINKÖPING,LKG,Sweden
58736,LINKÖPING,LINKÖPING,LKG,Sweden
58737,LINKÖPING,LINKÖPING,LKG,Sweden
58738,LINKÖPING,LINKÖPING,LKG,Sweden
58739,LINKÖPING,LINKÖPING,LKG,Sweden
58750,LINKÖPING,LINKÖPING,LKG,Sweden
58752,LINKÖPING,LINKÖPING,LKG,Sweden
58758,LINKÖPING,LINKÖPING,LKG,Sweden
58921,LINKÖPING,LINKÖPING,LKG,Sweden
58923,LINKÖPING,LINKÖPING,LKG,Sweden
58925,LINKÖPING,LINKÖPING,LKG,Sweden
58927,LINKÖPING,LINKÖPING,LKG,Sweden
58929,LINKÖPING,LINKÖPING,LKG,Sweden
58931,LINKÖPING,LINKÖPING,LKG,Sweden
58933,LINKÖPING,LINKÖPING,LKG,Sweden
58935,LINKÖPING,LINKÖPING,LKG,Sweden
58937,LINKÖPING,LINKÖPING,LKG,Sweden
58939,LINKÖPING,LINKÖPING,LKG,Sweden
58941,LINKÖPING,LINKÖPING,LKG,Sweden
58943,LINKÖPING,LINKÖPING,LKG,Sweden
58950,LINKÖPING,LINKÖPING,LKG,Sweden
58951,LINKÖPING,LINKÖPING,LKG,Sweden
58952,LINKÖPING,LINKÖPING,LKG,Sweden
58953,LINKÖPING,LINKÖPING,LKG,Sweden
58955,LINKÖPING,LINKÖPING,LKG,Sweden
58957,LINKÖPING,LINKÖPING,LKG,Sweden
58961,STUREFORS,LINKÖPING,LKG,Sweden
58963,STUREFORS,LINKÖPING,LKG,Sweden
58964,STUREFORS,LINKÖPING,LKG,Sweden
58965,BESTORP,LINKÖPING,LKG,Sweden
59036,KISA,LINKÖPING,LKG,Sweden
59037,KISA,LINKÖPING,LKG,Sweden
59038,KISA,LINKÖPING,LKG,Sweden
59039,KISA,LINKÖPING,LKG,Sweden
59042,HORN,LINKÖPING,LKG,Sweden
59043,RIMFORSA,LINKÖPING,LKG,Sweden
59044,RIMFORSA,LINKÖPING,LKG,Sweden
59045,BROKIND,LINKÖPING,LKG,Sweden
59046,RIMFORSA,LINKÖPING,LKG,Sweden
59053,ULRIKA,LINKÖPING,LKG,Sweden
59126,MOTALA,LINKÖPING,LKG,Sweden
59127,MOTALA,LINKÖPING,LKG,Sweden
59130,MOTALA,LINKÖPING,LKG,Sweden
59132,MOTALA,LINKÖPING,LKG,Sweden
59135,MOTALA,LINKÖPING,LKG,Sweden
59136,MOTALA,LINKÖPING,LKG,Sweden
59137,MOTALA,LINKÖPING,LKG,Sweden
59138,MOTALA,LINKÖPING,LKG,Sweden
59139,MOTALA,LINKÖPING,LKG,Sweden
59145,MOTALA,LINKÖPING,LKG,Sweden
59146,MOTALA,LINKÖPING,LKG,Sweden
59147,MOTALA,LINKÖPING,LKG,Sweden
59150,MOTALA,LINKÖPING,LKG,Sweden
59151,MOTALA,LINKÖPING,LKG,Sweden
59152,MOTALA,LINKÖPING,LKG,Sweden
59153,MOTALA,LINKÖPING,LKG,Sweden
59154,MOTALA,LINKÖPING,LKG,Sweden
59155,MOTALA,LINKÖPING,LKG,Sweden
59160,MOTALA,LINKÖPING,LKG,Sweden
59161,MOTALA,LINKÖPING,LKG,Sweden
59162,MOTALA,LINKÖPING,LKG,Sweden
59170,MOTALA,LINKÖPING,LKG,Sweden
59171,MOTALA,LINKÖPING,LKG,Sweden
59172,MOTALA,LINKÖPING,LKG,Sweden
59173,MOTALA,LINKÖPING,LKG,Sweden
59174,BORENSBERG,LINKÖPING,LKG,Sweden
59175,BORENSBERG,LINKÖPING,LKG,Sweden
59176,BORENSBERG,LINKÖPING,LKG,Sweden
59177,BORENSBERG,LINKÖPING,LKG,Sweden
59178,KLOCKRIKE,LINKÖPING,LKG,Sweden
59179,FORNÅSA,LINKÖPING,LKG,Sweden
59190,TJÄLLMO,LINKÖPING,LKG,Sweden
59191,MOTALA,LINKÖPING,LKG,Sweden
59192,MOTALA,LINKÖPING,LKG,Sweden
59193,MOTALA,LINKÖPING,LKG,Sweden
59194,MOTALA,LINKÖPING,LKG,Sweden
59195,MOTALA,LINKÖPING,LKG,Sweden
59196,MOTALA,LINKÖPING,LKG,Sweden
59197,MOTALA,LINKÖPING,LKG,Sweden
59198,MOTALA,LINKÖPING,LKG,Sweden
59199,MOTALA,ÖREBRO,ORB,Sweden
59230,VADSTENA,LINKÖPING,LKG,Sweden
59231,VADSTENA,LINKÖPING,LKG,Sweden
59232,VADSTENA,LINKÖPING,LKG,Sweden
59240,VADSTENA,LINKÖPING,LKG,Sweden
59241,VADSTENA,LINKÖPING,LKG,Sweden
59242,VADSTENA,LINKÖPING,LKG,Sweden
59291,VADSTENA,LINKÖPING,LKG,Sweden
59292,VADSTENA,LINKÖPING,LKG,Sweden
59293,BORGHAMN,LINKÖPING,LKG,Sweden
59294,VADSTENA,LINKÖPING,LKG,Sweden
59330,VÄSTERVIK,HULTSFRED,HLF,Sweden
59331,VÄSTERVIK,HULTSFRED,HLF,Sweden
59332,VÄSTERVIK,HULTSFRED,HLF,Sweden
59333,VÄSTERVIK,HULTSFRED,HLF,Sweden
59334,VÄSTERVIK,HULTSFRED,HLF,Sweden
59335,VÄSTERVIK,HULTSFRED,HLF,Sweden
59336,VÄSTERVIK,HULTSFRED,HLF,Sweden
59337,VÄSTERVIK,HULTSFRED,HLF,Sweden
59338,VÄSTERVIK,HULTSFRED,HLF,Sweden
59339,VÄSTERVIK,HULTSFRED,HLF,Sweden
59340,VÄSTERVIK,HULTSFRED,HLF,Sweden
